課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Core Java for Complete Beginners,4.7 out of 5 stars,67 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/core-java-course,,"Java Programming, Software Design Patterns, Software Architecture, Authentications, Java, Software Development, Debugging, JUnit, Object Oriented Programming (OOP), Unit Testing, Software Design, Programming Principles",Core Java - Foundations | Core Java - Multithreading and Classes | Core Java - Advanced Fundamentals | Core Java - Design Patterns,,Starts Jul 18,2 months,at 2 hours. a week
Introduction to Java,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-java,4 modules,"Eclipse (Software), Algorithms, Computer Programming, Java, Java Programming, Programming Principles, Development Environment, Data Structures, Debugging, Software Development, Object Oriented Programming (OOP), Integrated Development Environments",Introduction to Java | Programming in Java | Troubleshooting with Java. Algorithms. Collections | Programming in Java. Input/output flows. Error handling,"Guido Chiesa, Universidad de Palermo",Starts Jul 18,Flexible schedule,Learn at your own pace
Introduction to Programming with Python and Java,4.5 out of 5 stars,1.8K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/programming-python-java,,"Pivot Tables And Charts, Object Oriented Design, Java Programming, Java, Data Visualization, Debugging, Object Oriented Programming (OOP), Data Structures, Unit Testing, Data Analysis, Data Visualization Software, Eclipse (Software)",Introduction to Python Programming | Data Analysis Using Python | Introduction to Java and Object-Oriented Programming | Inheritance and Data Structures in Java,"Brandon Krakowsky, University of Pennsylvania",Starts Jul 18,2 months,at 10 hours. a week
Machine Learning with Implementation in Java,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-with-implementation-in-java,3 modules,"Big Data, Java, Data Transformation, Statistical Analysis, Image Analysis, Data Cleansing, Scalability, Machine Learning, Natural Language Processing, Applied Machine Learning, Apache Spark, Regression Analysis, Text Mining, Application Deployment, Data Processing, Java Programming, Machine Learning Algorithms, Deep Learning",Data Handling & Preprocessing with Java | Deep Learning in Java | Specialized Libraries & Techniques,Board Infinity,Starts Jul 18,Flexible schedule,Learn at your own pace
Machine Learning Fundamentals for Java Developers,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-fundamentals-for-java-developers,4 modules,"Debugging, Regression Analysis, Decision Tree Learning",Introduction to Machine Learning and Java | Supervised Learning in Java | Unsupervised Learning in Java | Applied ML with Java,Board Infinity,Starts Jul 18,Flexible schedule,Learn at your own pace
Amazon Junior Software Developer,4.6 out of 5 stars,310 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/amazon-junior-software-developer,,"Object Oriented Design, Java Programming, Software Development Life Cycle, Generative AI, Software Development, Version Control, JUnit, Full-Stack Web Development, Systems Development, Git (Version Control System), MySQL, Object Oriented Programming (OOP)",Introduction to Software Development | Programming with Java | Data Structures and Algorithms | Database Management with Java and SQL | Full Stack Web Development | Generative AI in Software Development | Application Development,,Starts Jul 18,4 months,at 10 hours. a week
Data Structures & Backend with Java,4.3 out of 5 stars,115 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-structures--backend-with-java,3 modules,"Authentications, Spring Framework, Back-End Web Development, Restful API, Java Programming, Model View Controller, Web Services, Object Oriented Programming (OOP), Java, Authorization (Computing), Data Structures, Spring Boot",Data Structures in Java | Spring and Spring Boot Introduction | RESTFul web services and Spring Boot Security,Board Infinity,Starts Jul 18,19 hours to complete,
Programming with JavaScript,4.7 out of 5 stars,4.7K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/programming-with-javascript,5 modules,"Computer Programming, Front-End Web Development, Unit Testing, Debugging, Package and Software Management, Web Applications, Functional Design, Program Development, Node.JS, JSON, Programming Principles, Event-Driven Programming, Jest (JavaScript Testing Framework), Data Structures, Object Oriented Programming (OOP), Javascript",Introduction to Javascript | The Building Blocks of a Program | Programming Paradigms | Testing | End-of-Course Graded Assessment,Taught by Meta Staff,Starts Jul 18,Flexible schedule,Approx. 46 hours.Learn at your own pace
Java Development Capstone Project,4.7 out of 5 stars,6 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/java-development-capstone-project,6 modules,"User Story, Hibernate (Java), Model View Controller, Java Programming, Spring Boot, Docker (Software), Java, Continuous Integration, Database Application, Software Design Documents, Restful API, Full-Stack Web Development, User Requirements Documents, CI/CD, HTML and CSS, Java Platform Enterprise Edition (J2EE), Front-End Web Development, Back-End Web Development, Databases, Database Design",Project Overview and Requirements Gathering | Database Designs and JPA Models | Sample Data and Stored Procedures | Frontend and MVC | Dockerize Spring Boot Application | Final Submission and Course Wrap-Up,"IBM Skills Network Team, Upkar Lidder",Starts Jul 18,Flexible schedule,Learn at your own pace
Advanced Java,4.4 out of 5 stars,48 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-java,3 modules,"Back-End Web Development, Scalability, Software Architecture, Java Programming, Java, Spring Boot, Apache Maven, Restful API, Server Side, Spring Framework, Web Applications, Cloud Development, Microservices, Load Balancing, Systems Architecture",Welcome & Module 1: Servlets and JSP | Module 2: Introduction to Maven + Backend Development using Spring Boot | Module 3: Microservices and Spring Cloud,Upasana Dewangan,Starts Jul 18,15 hours to complete,
AI Agents in Java with Generative AI,4.8 out of 5 stars,6.2K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-agents-java,,"Artificial Intelligence, ChatGPT, Productivity, Generative AI, Business Logic, Java, Brainstorming, Large Language Modeling, Ingenuity, Generative AI Agents, OpenAI, Application Development",AI Agents in Java with Generative AI | AI Agent Architecture in Java with Generative AI | Prompt Engineering for ChatGPT,"Dr. Jules White, Vanderbilt University",Starts Jul 18,2 months,at 10 hours. a week
Amazon Junior Software Developer,4.6 out of 5 stars,310 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/amazon-junior-software-developer,,"Object Oriented Design, Java Programming, Software Development Life Cycle, Generative AI, Software Development, Version Control, JUnit, Full-Stack Web Development, Systems Development, Git (Version Control System), MySQL, Object Oriented Programming (OOP)",Introduction to Software Development | Programming with Java | Data Structures and Algorithms | Database Management with Java and SQL | Full Stack Web Development | Generative AI in Software Development | Application Development,,Starts Jul 18,4 months,at 10 hours. a week
IBM Full Stack Software Developer,4.6 out of 5 stars,56K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-full-stack-cloud-developer,,"Kubernetes, Node.JS, Data Import/Export, Software Development Life Cycle, Server Side, Istio, Software Architecture, Software Development, Cloud Computing Architecture, Full-Stack Web Development, Git (Version Control System), Application Deployment","Introduction to Software Engineering | Introduction to Cloud Computing | Introduction to HTML, CSS, & JavaScript | Getting Started with Git and GitHub | Developing Front-End Apps with React | Developing Back-End Apps with Node.js and Express | Python for Data Science, AI & Development | Developing AI Applications with Python and Flask | Django Application Development with SQL and Databases | Introduction to Containers w/ Docker, Kubernetes & OpenShift | Application Development using Microservices and Serverless | Full Stack Application Development Capstone Project | Full Stack Software Developer Assessment | Generative AI:Â Elevate your Software Development Career | Software Developer Career Guide and Interview Preparation","IBM Skills Network Team, Michelle Saltoun, Sachin Jambur, Abhishek Gagneja, Richa Arora, Joseph Santarcangelo, Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan, Alex Parker, Yan Luo, Ramesh Sannareddy, Bethany Hudnutt, Ramanujam Srinivasan",Starts Jul 18,Flexible schedule,"5 months, 10 hours. a weekLearn at your own pace"
Computer Science: Programming with a Purpose,4.7 out of 5 stars,1.3K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/cs-programming-java,10 modules,"Object Oriented Programming (OOP), Computer Programming, Algorithms, Animations, Java Programming, Java, Computer Science, Data Structures, Performance Tuning, Programming Principles, Debugging, Computational Thinking",BASIC PROGRAMMING CONCEPTS | CONDITIONALS AND LOOPS | ARRAYS | INPUT AND OUTPUT | FUNCTIONS AND LIBRARIES | RECURSION | PERFORMANCE | ABSTRACT DATA TYPES | CREATING DATA TYPES | PROGRAMMING LANGUAGES,"Robert Sedgewick, Kevin Wayne, Princeton University",Starts Jul 18,,
Data Structures and Algorithms,4.5 out of 5 stars,33 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/developer-data-structures-and-algorithms,4 modules,"Version Control, Computer Programming, Git (Version Control System), Programming Principles, Performance Tuning, Java, JUnit, Data Structures, Java Programming, Test Driven Development (TDD), Algorithms, Software Development, Debugging, Development Testing, Program Development, Scalability, GitHub, Software Testing, Unit Testing",Data structures | Searching and sorting algorithms | Basic Testing | Final project and assessment: Data structures and algorithms,,Starts Jul 18,43 hours to complete,
"Algorithms, Part I",4.9 out of 5 stars,12K reviews,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/algorithms-part1,13 modules,"Object Oriented Programming (OOP), Computer Programming, Java Programming, Computational Thinking, Algorithms, Performance Testing, Java, Theoretical Computer Science, Data Structures",Course Introduction | UnionâFind | Analysis of Algorithms | Stacks and Queues | Elementary Sorts | Mergesort | Quicksort | Priority Queues | Elementary Symbol Tables | Balanced Search Trees | Geometric Applications of BSTs | Hash Tables | Symbol Table Applications,"Kevin Wayne, Robert Sedgewick, Princeton University",Starts Jul 18,Flexible schedule,Approx. 54 hours.Learn at your own pace
Spring Framework,3.9 out of 5 stars,677 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/spring-framework,,"Java Programming, Software Architecture, Service Oriented Architecture, Java, Application Frameworks, Cloud Computing Architecture, JUnit, Hibernate (Java), Spring Framework, Spring Boot, YAML, Web Services","Spring - Ecosystem and Core | Spring MVC, Spring Boot  and Rest Controllers | Spring Data Repositories | Spring - Cloud Overview",Derek Parsons,Starts Jul 18,1 month,at 10 hours. a week
IBM Full-Stack JavaScript Developer,4.6 out of 5 stars,7.7K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-full-stack-javascript-developer,,"Cloud-Native Computing, Javascript, OpenShift, Kubernetes, Node.JS, Software Development Life Cycle, Server Side, Istio, Software Architecture, Ajax, CI/CD, MongoDB","Introduction to Software Engineering | Introduction to HTML, CSS, & JavaScript | Getting Started with Git and GitHub | JavaScript Programming Essentials | Developing Front-End Apps with React | Developing Back-End Apps with Node.js and Express | Get Started with Cloud Native, DevOps, Agile, and NoSQL | Introduction to Containers w/ Docker, Kubernetes & OpenShift | Application Development using Microservices and Serverless | Node.js & MongoDB: Developing Back-end Database Applications | JavaScript Full Stack Capstone Project | Software Developer Career Guide and Interview Preparation","IBM Skills Network Team, Michelle Saltoun, Sachin Jambur, Muhammad Yahya, Richa Arora, Rav Ahuja, Upkar Lidder, Lavanya Thiruvali Sunderarajan, Alex Parker, Bethany Hudnutt, Ramanujam Srinivasan",Starts Jul 18,4 months,at 10 hours. a week
Generative AI for Java and Spring Developers,4.7 out of 5 stars,7.6K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-java-and-spring-developers,,"Artificial Intelligence, ChatGPT, Java Programming, Generative AI, Natural Language Processing, CI/CD, Software Development, Large Language Modeling, Application Deployment, OpenAI, Application Programming Interface (API), Restful API",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI:Â Elevate your Software Development Career | Generative AI for Java and Spring Development,"Skill-Up EdTech Team, Rav Ahuja, Antonio Cangiano, Ramanujam Srinivasan, SkillUp EdTech",Starts Jul 18,1 month,at 10 hours. a week
"Java Programming: Arrays, Lists, and Structured Data",4.6 out of 5 stars,3.2K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/java-programming-arrays-lists-data,5 modules,"Programming Principles, Encryption, Java, Software Engineering, Java Programming, Statistical Methods, Data Structures, Debugging, Cryptography, Data Analysis, Algorithms, Object Oriented Programming (OOP), Web Servers, File Management",Welcome | Cryptography: Keeping Information Secret | GladLibs: Stories from Templates | Web Server Logs: From Logs to Visits | MiniProject: VigenÃ¨re Cipher,"Andrew D. Hilton, Robert Duvall, Owen Astrachan, Susan H. Rodger, Duke University",Starts Jul 18,,
Java: Data Structures and Algorithms,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/codio-java-dsa,,"Java Programming, Java, Computational Thinking, Object Oriented Programming (OOP), Data Structures, Performance Tuning, Algorithms, Programming Principles, Computer Programming, Theoretical Computer Science",Java: Algorithms | Java: Linear Data Structures and Trees | Java: Non-Linear Data Structures,"Patrick Ester, Kevin Noelsaint",Starts Jul 18,Flexible schedule,Learn at your own pace
JavaScript for Beginners,4.7 out of 5 stars,1.1K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/javascript-beginner,,"Game Design, Animations, Javascript, Web Applications, Data Manipulation, Scripting, Ajax, JavaScript Frameworks, Web Design and Development, Object Oriented Programming (OOP), Scripting Languages, Event-Driven Programming",JavaScript Basics | Animation with JavaScript and jQuery | Interactivity with JavaScript and jQuery | Data Manipulation in JavaScript,"William Mead, University of California, Davis",Starts Jul 18,2 months,at 10 hours. a week
Introduction to Object-Oriented Programming with Java,4.7 out of 5 stars,509 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/object-oriented-programming-with-java,4 modules,"Virtual Machines, Computer Programming, Object Oriented Programming (OOP), Package and Software Management, Java, Java Programming",Classes and Objects | Creating Classes | Using Java Objects | Namespaces and Java Libraries,"Evan Bergman, Noel J. Bergman",Starts Jul 18,Flexible schedule,Approx. 13 hours.Learn at your own pace
Meta Front-End Developer,4.7 out of 5 stars,23K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/meta-front-end-developer,,"Persona (User Experience), Javascript, User Experience Design, Front-End Web Development, Unix Commands, Interaction Design, Version Control, Usability Testing, Jest (JavaScript Testing Framework), Git (Version Control System), UI/UX Research, Data Structures",Introduction to Front-End Development | Programming with JavaScript | Version Control | HTML and CSS in depth | React Basics | Advanced React | Principles of UX/UI Design | Front-End Developer Capstone | Coding Interview Preparation,Taught by Meta Staff,Starts Jul 18,Flexible schedule,"7 months, 6 hours. a weekLearn at your own pace"
Orientação a Objetos com Java,4.8 out of 5 stars,1.1K reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/orientacao-a-objetos-com-java,6 modules,"Software Engineering, Eclipse (Software), Programming Principles, Object Oriented Design, Software Development, Unit Testing, Object Oriented Programming (OOP), Software Design, Agile Software Development, Unified Modeling Language, Java, Java Programming, JUnit","Classes na Teoria e em Java | Classes com Java e Modelagem CRC | Testes de Unidade, Diagramas UML, ColaboraÃ§Ã£o e DependÃªncia | HeranÃ§a na Teoria e em Java | Encapsulamento, Acoplamento entre Classes e Interfaces do Java | Polimorfismo, Law of Demeter e ExceÃ§Ãµes em Java","Clovis Fernandes, Eduardo Guerra, Instituto TecnolÃ³gico de AeronÃ¡utica",Starts Jul 18,Flexible schedule,Approx. 31 hours.Learn at your own pace
Programming in Java: A Hands-on Introduction,4.6 out of 5 stars,186 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/hands-on-java,,"Java Programming, Data Import/Export, Java, Debugging, JUnit, Object Oriented Programming (OOP), Data Structures, Integrated Development Environments, Software Documentation, Unit Testing, JSON, Restful API","Java Basics: Selection and Iteration | Java Basic Structures: Arrays, Strings, and Files | Java Object Basics: Functions, Recursion, and Objects | Object-Oriented Java: Inheritance and Encapsulation | Core Java","Dmitrii Suchkov, Elise Deitrick, Patrick Ester, Anh Le",Starts Jul 18,1 month,at 10 hours. a week
"Parallel, Concurrent, and Distributed Programming in Java",4.6 out of 5 stars,1.6K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/pcdp,,"Apache Kafka, Apache Hadoop, Java Programming, Software Architecture, Java, Application Frameworks, System Programming, Apache Spark, Distributed Computing, Functional Design, Data Structures, Performance Tuning",Parallel Programming in Java | Concurrent Programming in Java | Distributed Programming in Java,"Vivek Sarkar, Rice University",Starts Jul 18,1 month,at 10 hours. a week
Java Development Deep Dive,4 out of 5 stars,9 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/java-development-deep-divep-dive,,"Web Applications, Object Oriented Design, Java Programming, OS Process Management, Software Design Patterns, Enterprise Application Management, Java, Application Frameworks, Object Oriented Programming (OOP), Spring Framework, Performance Tuning, Software Design",Mastering Spring Framework | Spring MVC for Developers: Techniques and Best Practices | Java EE Essentials: Best Practices for Enterprise Solutions | Java Multi-Threading Mastery: From Basics to Advanced,Board Infinity,Starts Jul 18,4 months,at 5 hours. a week
Java for Android,4.5 out of 5 stars,3.1K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/java-for-android,8 modules,"Android Studio, Data Structures, Algorithms, Java, Integrated Development Environments, Mobile Development, Computer Programming, Debugging, Android Development, Java Programming, Object Oriented Programming (OOP), Development Environment",Module 1: MOOC Overview | Module 2: Introduction to Android Studio | Module 3: Writing a Simple Android App Using Basic Java Features | Module 4: Control Flow | Module 5: Structured Data | Module 6: Classes and Interfaces | ModuIe 7: Inheritance and Polymorphism | Module 8: Android Calculator App Mini-Project Assignment,"Dr. Jerry Roth, Dr. Julie L. Johnson, Michael Walker, Dr. Douglas C. Schmidt, Vanderbilt University",Starts Jul 18,Flexible schedule,Approx. 38 hours.Learn at your own pace
Java Enterprise Edition,4.6 out of 5 stars,211 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/java-ee,,"Web Applications, Scripting, Data Sharing, Server Side, Software Architecture, Java, Application Servers, Data Storage, Hypertext Markup Language (HTML), Application Deployment, Apache Tomcat, Application Programming Interface (API)",Introduction to Java Enterprise Edition (EE) | Managing Scope in a Java Enterprise Edition Application | Java Servlet Pages (JSPs) | Enterprise Java Beans (EJBs) and the Jakarta Persistence API (JPA),"Ed Lance, Grayson Lyvers, Derek Parsons",Starts Jul 18,1 month,at 10 hours. a week
Intermediate Object-Oriented Programming with Java,4.6 out of 5 stars,67 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/intermediate-oop-java,,"Application Development, Software Development, Application Frameworks, Java Programming, Mobile Development, Program Development, Object Oriented Programming (OOP), Java, Android Development",,"Harrison Kong, Coursera Project Network",,1.5 hours,Learn at your own pace
